3B41498B8542EE37	custom-run--get-blacklisted-factions	000000014104E400
3C3038DFB0E94A7A	fact-bool	0000000142109B90
3D1686E42EE91A7E	gui2-set-widget-state	0000000142F919D8
3DE57506D19EAB57	dist-sq-between-points	0000000140D3DC10
3DE884B518E47633	player-get-weapon-current-ammo-name	0000000142B51078
3E12A38A3401CCF4	task-played-from-dev-menu?	0000000140D65260
3EB909F2C8953FF8	spawn-script	0000000141FFE0E0
403834076BD14930	task-find	0000000140D64380
4222113187F50CA2	sync-audio-foliage-meta-data	0000000141EEE790
42244B76CD33CCA4	set-high-contrast-mode-type	0000000140D5A0A0
4277EB0D5F4C59F2	send-event	00000001416528F0
431979643939DBAE	get-delta-time	0000000140D42790
437B4E89B54246C4	use-accessibility-chords?	0000000142B13B60
45C23C5C0D35BAED	gui2-set-widget-motion-mode	0000000142C68D08
46BF999BA39F0926	player-flashlight-on?	0000000140AAD660
4812D82EDB532859	darray-is-valid?	0000000141BCD040
48D6C1859A4EBA13	gui2-set-widget-alpha	0000000141E8DE60
4916DF2F27B8E90D	player-get-last-action-time	0000000140C9ED60
496501CE1A4DABA6	start-for-streaming-anim	000000014187FF80
49913277499EBE5B	weapon-cross-in-code?	0000000142B13B60
4A7BB8856AFFE82E	sync-audio-dsp-meta-data	0000000141EEE710
4B27EBFF0EF4DA1C	get-difficulty-setting-player	00000001404118B0
4C5B3160F5EAA6F9	rogue-set-prng-category-seed	000000014104DD10
4C972A8F9FA12F03	player-inventory-is-item-full?	0000000142B52E38
4CD524F86C8BC9A7	custom-run--is-hub-workbench-enabled?	000000014104E920
4EEA3BA1382794DC	menu2-get-main-menu-return-state	0000000140FDE5C0
5005C55019AFAF43	get-difficulty	00000001404116A0
50BF04589B2EBBD7	menu2-component-focused?	0000000141B3C150
5114454BCCD0009F	get-spawners-by-criteria	0000000140D49950
519F5818C2A6054E	set-black-fade	0000000140D58440
51B0D1C2B0461AA6	set-bound-frame	0000000141FFD150
52B36C88049B5F32	disable-interactable-system	0000000140ACAEE0
541E00A27A5B02C4	joypad-command-active-and-enabled?	0000000140D4C610
5445173390656D6D	dc:format	0000000140D402F0
54A92041C3205B90	character-is-swimming?	00000001421088A0
55D5678E8987109B	camera-enable-no-focus	0000000140D36710
55F5711F88AC9AC3	hfx-group-set-suppressed	0000000142112930
573E5609158C8746	tag-int32	0000000141FFEEE0
57698870F512E425	get-art-group	0000000140D41E30
5794B15FA8CD9723	sync-vox-meta-data	000000014042A7D0
57BA5C4072FAF61A	pc-build?	000000014041D4A0
57DECDC5C8FE7419	handle-material-designer-menu	0000000140415830
57EE1B92FFEF3C3D	is-level-fully-spawned?	0000000140D4B9B0
58F09EA1179DE7E7	is-joypad-primary-input-device?	0000000140D4B910
5A3B8973FC0F715B	sync-audio-audio-meta-data	0000000141EEE6D0
5BFCF83DFE7C14CB	hud2-get-weapon-cross-path	0000000142C760D0
5C1975E4B0D07275	get-player-all-weapons	0000000140BC5420
5C57863B074C88FD	recipe-id-to-item-id	0000000142B51078
5DE9FBEB8D7A01A2	get-player-weapon-have-silencer?	0000000142B52E38
5E1C95DDAAB9B715	symbol-concat-int32	0000000140D63050
5E81A4F62C27EAA0	wait	0000000141FFFBA0
5E8B07D7FD90CB77	player-can-access-weapon-cross?	0000000140C96F90
5F3135406B3ECE7E	get-adaptive-triggers-mode	0000000140410260
6057AC01564CB080	set-timer-paused	0000000141FFD9B0
60E80FC914DC95CE	menu2-pop-page	0000000141B3C890
61C0A10A8CD6A551	rogue-get-next-random-number-for-category	000000014104D9D0
62D3C67F5F170670	joypad-disable-commands	0000000140D4CEC0
63334930A88F1008	rogue-set-all-score-data	0000000141050020
63891D3B25B27A94	task-get-current-subnode-id	0000000140D64670
639812A734E7668E	play-music-stinger	0000000141EED0B0
64A7F77A25FB18C6	gui2-go-widget-state-immediate	0000000142F919D8
65DFE978F32DF15C	set-single-shader-instance-param-for-mesh	0000000140D5E1C0
